"CellID","seurat_cluster.projected"
"s_008um_00595_00206-1","2"
"s_008um_00600_00250-1","0"
"s_008um_00585_00173-1","2"
"s_008um_00548_00142-1","1"
"s_008um_00543_00262-1","1"
"s_008um_00600_00257-1","0"
"s_008um_00584_00232-1","0"
"s_008um_00524_00234-1","0"
"s_008um_00614_00182-1","2"
"s_008um_00641_00276-1","0"
"s_008um_00618_00207-1","0"
"s_008um_00570_00265-1","0"
"s_008um_00536_00192-1","1"
"s_008um_00537_00264-1","1"
"s_008um_00551_00136-1","1"
"s_008um_00636_00224-1","1"
"s_008um_00626_00231-1","1"
"s_008um_00515_00168-1","0"
"s_008um_00607_00197-1","1"
"s_008um_00523_00202-1","0"
"s_008um_00615_00256-1","1"
"s_008um_00519_00232-1","0"
"s_008um_00583_00152-1","0"
"s_008um_00607_00194-1","2"
"s_008um_00594_00198-1","1"
"s_008um_00562_00147-1","0"
"s_008um_00614_00137-1","1"
"s_008um_00539_00213-1","1"
"s_008um_00656_00174-1","2"
"s_008um_00640_00187-1","1"
"s_008um_00617_00158-1","1"
"s_008um_00604_00254-1","0"
"s_008um_00556_00220-1","0"
"s_008um_00590_00266-1","0"
"s_008um_00572_00273-1","0"
"s_008um_00535_00208-1","1"
"s_008um_00593_00156-1","0"
"s_008um_00645_00273-1","0"
"s_008um_00643_00139-1","1"
"s_008um_00571_00229-1","0"
"s_008um_00563_00202-1","2"
"s_008um_00618_00155-1","1"
"s_008um_00638_00237-1","1"
"s_008um_00600_00171-1","2"
"s_008um_00561_00177-1","0"
"s_008um_00632_00158-1","2"
"s_008um_00525_00147-1","1"
"s_008um_00604_00207-1","2"
"s_008um_00580_00255-1","0"
"s_008um_00611_00229-1","0"
"s_008um_00629_00171-1","0"
"s_008um_00615_00137-1","1"
"s_008um_00591_00203-1","2"
"s_008um_00654_00189-1","1"
"s_008um_00575_00211-1","2"
"s_008um_00593_00227-1","0"
"s_008um_00532_00269-1","1"
"s_008um_00573_00225-1","0"
"s_008um_00515_00157-1","1"
"s_008um_00579_00165-1","2"
"s_008um_00620_00167-1","0"
"s_008um_00542_00230-1","0"
"s_008um_00628_00186-1","0"
"s_008um_00638_00137-1","2"
"s_008um_00576_00160-1","0"
"s_008um_00595_00229-1","0"
"s_008um_00621_00217-1","0"
"s_008um_00568_00203-1","2"
"s_008um_00610_00240-1","0"
"s_008um_00513_00270-1","0"
"s_008um_00640_00247-1","0"
"s_008um_00548_00207-1","0"
"s_008um_00561_00147-1","0"
"s_008um_00648_00213-1","1"
"s_008um_00569_00154-1","0"
"s_008um_00568_00277-1","1"
"s_008um_00577_00242-1","0"
"s_008um_00642_00236-1","1"
"s_008um_00616_00264-1","0"
"s_008um_00594_00218-1","2"
"s_008um_00597_00255-1","0"
"s_008um_00649_00264-1","1"
"s_008um_00545_00222-1","0"
"s_008um_00517_00140-1","0"
"s_008um_00596_00217-1","0"
"s_008um_00530_00188-1","0"
"s_008um_00531_00143-1","1"
"s_008um_00521_00220-1","0"
"s_008um_00589_00234-1","0"
"s_008um_00534_00221-1","0"
"s_008um_00652_00198-1","1"
"s_008um_00581_00149-1","0"
"s_008um_00552_00271-1","0"
"s_008um_00582_00220-1","0"
"s_008um_00634_00214-1","0"
"s_008um_00591_00193-1","2"
"s_008um_00553_00176-1","0"
"s_008um_00645_00244-1","1"
"s_008um_00537_00212-1","2"
"s_008um_00561_00237-1","0"
"s_008um_00576_00277-1","0"
"s_008um_00571_00267-1","0"
"s_008um_00618_00259-1","2"
"s_008um_00568_00198-1","1"
"s_008um_00561_00230-1","0"
"s_008um_00518_00270-1","0"
"s_008um_00575_00229-1","0"
"s_008um_00546_00233-1","1"
"s_008um_00514_00260-1","0"
"s_008um_00529_00211-1","1"
"s_008um_00617_00189-1","1"
"s_008um_00653_00194-1","1"
"s_008um_00591_00274-1","0"
"s_008um_00632_00152-1","1"
"s_008um_00555_00261-1","1"
"s_008um_00627_00173-1","0"
"s_008um_00516_00184-1","0"
"s_008um_00638_00194-1","0"
"s_008um_00609_00186-1","2"
"s_008um_00567_00162-1","0"
"s_008um_00601_00241-1","0"
"s_008um_00560_00241-1","1"
"s_008um_00633_00196-1","0"
"s_008um_00586_00141-1","0"
"s_008um_00633_00254-1","0"
"s_008um_00537_00238-1","0"
"s_008um_00648_00157-1","1"
"s_008um_00654_00172-1","2"
"s_008um_00614_00170-1","0"
"s_008um_00558_00209-1","0"
"s_008um_00603_00219-1","0"
"s_008um_00633_00174-1","1"
"s_008um_00626_00247-1","2"
"s_008um_00545_00154-1","1"
"s_008um_00569_00274-1","1"
"s_008um_00543_00240-1","0"
"s_008um_00585_00170-1","1"
"s_008um_00515_00178-1","0"
"s_008um_00632_00205-1","0"
"s_008um_00541_00265-1","0"
"s_008um_00575_00192-1","2"
"s_008um_00560_00180-1","0"
"s_008um_00601_00157-1","0"
"s_008um_00641_00140-1","2"
"s_008um_00572_00143-1","0"
"s_008um_00590_00269-1","0"
"s_008um_00545_00188-1","2"
"s_008um_00593_00252-1","0"
"s_008um_00517_00138-1","0"
"s_008um_00540_00224-1","1"
"s_008um_00624_00278-1","0"
"s_008um_00550_00227-1","0"
"s_008um_00556_00182-1","0"
"s_008um_00565_00200-1","2"
"s_008um_00535_00160-1","1"
"s_008um_00515_00257-1","0"
"s_008um_00515_00243-1","2"
"s_008um_00562_00154-1","0"
"s_008um_00632_00245-1","0"
"s_008um_00555_00256-1","1"
"s_008um_00557_00184-1","0"
"s_008um_00535_00254-1","0"
"s_008um_00629_00224-1","0"
"s_008um_00613_00273-1","2"
"s_008um_00515_00270-1","0"
"s_008um_00539_00193-1","1"
"s_008um_00642_00209-1","1"
"s_008um_00629_00177-1","0"
"s_008um_00637_00183-1","1"
"s_008um_00582_00157-1","0"
"s_008um_00592_00200-1","1"
"s_008um_00612_00172-1","0"
"s_008um_00639_00195-1","0"
"s_008um_00580_00177-1","0"
"s_008um_00581_00182-1","2"
"s_008um_00566_00142-1","0"
"s_008um_00635_00207-1","0"
"s_008um_00569_00229-1","0"
"s_008um_00533_00261-1","0"
"s_008um_00516_00271-1","0"
"s_008um_00528_00149-1","1"
"s_008um_00604_00208-1","2"
"s_008um_00529_00229-1","0"
"s_008um_00605_00180-1","2"
"s_008um_00540_00146-1","1"
"s_008um_00615_00183-1","0"
"s_008um_00595_00181-1","1"
"s_008um_00639_00144-1","1"
"s_008um_00597_00146-1","0"
"s_008um_00585_00255-1","0"
"s_008um_00584_00141-1","0"
"s_008um_00653_00274-1","1"
"s_008um_00591_00228-1","0"
"s_008um_00571_00157-1","0"
"s_008um_00596_00218-1","0"
"s_008um_00593_00259-1","0"
"s_008um_00519_00171-1","0"
"s_008um_00587_00161-1","2"
"s_008um_00568_00229-1","0"
"s_008um_00605_00215-1","2"
"s_008um_00611_00231-1","2"
"s_008um_00553_00242-1","1"
"s_008um_00577_00167-1","2"
"s_008um_00571_00269-1","0"
"s_008um_00583_00228-1","0"
"s_008um_00555_00222-1","2"
"s_008um_00562_00254-1","0"
"s_008um_00609_00267-1","2"
"s_008um_00633_00219-1","0"
"s_008um_00514_00249-1","2"
"s_008um_00651_00236-1","1"
"s_008um_00536_00273-1","0"
"s_008um_00581_00159-1","2"
"s_008um_00609_00193-1","0"
"s_008um_00630_00231-1","1"
"s_008um_00552_00139-1","1"
"s_008um_00621_00208-1","0"
"s_008um_00529_00162-1","1"
"s_008um_00610_00160-1","0"
"s_008um_00616_00255-1","2"
"s_008um_00586_00169-1","0"
"s_008um_00536_00223-1","0"
"s_008um_00547_00171-1","0"
"s_008um_00547_00245-1","1"
"s_008um_00631_00160-1","1"
"s_008um_00591_00250-1","0"
"s_008um_00604_00158-1","0"
"s_008um_00518_00151-1","1"
"s_008um_00515_00145-1","0"
"s_008um_00565_00239-1","1"
"s_008um_00639_00224-1","1"
"s_008um_00526_00188-1","0"
"s_008um_00553_00139-1","1"
"s_008um_00650_00234-1","1"
"s_008um_00635_00266-1","1"
"s_008um_00540_00257-1","1"
"s_008um_00577_00258-1","0"
"s_008um_00587_00192-1","2"
"s_008um_00577_00244-1","0"
"s_008um_00579_00247-1","0"
"s_008um_00539_00199-1","1"
"s_008um_00518_00256-1","0"
"s_008um_00629_00257-1","2"
"s_008um_00596_00225-1","0"
"s_008um_00527_00248-1","0"
"s_008um_00650_00274-1","1"
"s_008um_00602_00235-1","0"
"s_008um_00560_00271-1","0"
"s_008um_00549_00209-1","0"
"s_008um_00573_00149-1","0"
"s_008um_00580_00164-1","1"
"s_008um_00620_00156-1","1"
"s_008um_00579_00258-1","0"
"s_008um_00519_00256-1","0"
"s_008um_00641_00229-1","1"
"s_008um_00547_00232-1","1"
"s_008um_00525_00260-1","0"
"s_008um_00613_00175-1","2"
"s_008um_00589_00238-1","1"
"s_008um_00625_00265-1","2"
"s_008um_00648_00221-1","1"
"s_008um_00631_00143-1","1"
"s_008um_00515_00139-1","0"
"s_008um_00552_00237-1","1"
"s_008um_00625_00222-1","0"
"s_008um_00564_00149-1","0"
"s_008um_00518_00247-1","2"
"s_008um_00581_00272-1","0"
"s_008um_00529_00158-1","1"
"s_008um_00527_00265-1","0"
"s_008um_00545_00163-1","1"
"s_008um_00539_00247-1","0"
"s_008um_00544_00185-1","0"
"s_008um_00645_00201-1","1"
"s_008um_00568_00179-1","1"
"s_008um_00579_00160-1","0"
"s_008um_00586_00209-1","1"
"s_008um_00532_00263-1","0"
"s_008um_00526_00203-1","0"
"s_008um_00611_00195-1","1"
"s_008um_00525_00246-1","2"
"s_008um_00518_00231-1","0"
"s_008um_00599_00136-1","1"
"s_008um_00569_00161-1","0"
"s_008um_00525_00198-1","0"
"s_008um_00653_00258-1","1"
"s_008um_00565_00267-1","0"
"s_008um_00588_00160-1","0"
"s_008um_00549_00265-1","0"
"s_008um_00595_00169-1","1"
"s_008um_00646_00174-1","2"
"s_008um_00536_00276-1","0"
"s_008um_00541_00214-1","1"
"s_008um_00573_00150-1","0"
"s_008um_00601_00219-1","0"
"s_008um_00612_00180-1","2"
"s_008um_00626_00262-1","2"
"s_008um_00561_00139-1","1"
"s_008um_00554_00145-1","1"
"s_008um_00540_00139-1","1"
"s_008um_00517_00203-1","0"
"s_008um_00547_00250-1","1"
"s_008um_00587_00229-1","0"
"s_008um_00568_00271-1","1"
"s_008um_00536_00242-1","0"
"s_008um_00615_00177-1","0"
"s_008um_00636_00248-1","0"
"s_008um_00629_00276-1","2"
"s_008um_00566_00259-1","0"
"s_008um_00651_00265-1","1"
"s_008um_00566_00181-1","2"
"s_008um_00553_00189-1","0"
"s_008um_00623_00174-1","0"
"s_008um_00516_00245-1","2"
"s_008um_00630_00258-1","2"
"s_008um_00572_00226-1","0"
"s_008um_00533_00230-1","0"
"s_008um_00515_00146-1","0"
"s_008um_00606_00159-1","0"
"s_008um_00645_00266-1","0"
"s_008um_00548_00222-1","0"
"s_008um_00634_00226-1","1"
"s_008um_00527_00196-1","0"
"s_008um_00639_00204-1","0"
"s_008um_00545_00225-1","1"
"s_008um_00536_00267-1","1"
"s_008um_00579_00159-1","0"
"s_008um_00619_00212-1","0"
"s_008um_00585_00140-1","0"
"s_008um_00526_00232-1","0"
"s_008um_00609_00275-1","2"
"s_008um_00559_00272-1","0"
"s_008um_00547_00236-1","1"
"s_008um_00582_00138-1","0"
"s_008um_00515_00174-1","0"
"s_008um_00519_00228-1","0"
"s_008um_00584_00172-1","1"
"s_008um_00568_00186-1","0"
"s_008um_00562_00223-1","0"
"s_008um_00603_00256-1","2"
"s_008um_00553_00175-1","0"
"s_008um_00547_00215-1","0"
"s_008um_00524_00224-1","0"
"s_008um_00597_00156-1","0"
"s_008um_00626_00271-1","2"
"s_008um_00555_00273-1","2"
"s_008um_00515_00260-1","0"
"s_008um_00613_00145-1","1"
"s_008um_00588_00193-1","2"
"s_008um_00649_00249-1","1"
"s_008um_00639_00230-1","1"
"s_008um_00533_00229-1","0"
"s_008um_00541_00244-1","0"
"s_008um_00518_00182-1","0"
"s_008um_00563_00163-1","0"
"s_008um_00563_00256-1","0"
"s_008um_00575_00172-1","2"
"s_008um_00586_00187-1","2"
"s_008um_00613_00173-1","0"
"s_008um_00569_00196-1","0"
"s_008um_00588_00158-1","0"
"s_008um_00638_00261-1","0"
"s_008um_00602_00151-1","0"
"s_008um_00623_00166-1","0"
"s_008um_00629_00166-1","1"
"s_008um_00540_00194-1","1"
"s_008um_00653_00229-1","1"
"s_008um_00585_00148-1","0"
"s_008um_00584_00223-1","0"
"s_008um_00517_00167-1","1"
"s_008um_00521_00265-1","0"
"s_008um_00590_00141-1","0"
"s_008um_00628_00200-1","0"
"s_008um_00589_00170-1","2"
"s_008um_00578_00183-1","1"
"s_008um_00589_00181-1","1"
"s_008um_00529_00150-1","1"
"s_008um_00590_00192-1","2"
"s_008um_00565_00254-1","0"
"s_008um_00559_00238-1","0"
"s_008um_00526_00207-1","0"
"s_008um_00612_00198-1","2"
"s_008um_00630_00264-1","2"
"s_008um_00605_00241-1","0"
"s_008um_00648_00243-1","1"
"s_008um_00612_00264-1","2"
"s_008um_00618_00176-1","0"
"s_008um_00570_00167-1","2"
"s_008um_00578_00232-1","0"
"s_008um_00625_00206-1","0"
"s_008um_00576_00205-1","2"
"s_008um_00514_00222-1","0"
"s_008um_00533_00262-1","0"
"s_008um_00622_00219-1","0"
"s_008um_00629_00211-1","2"
"s_008um_00654_00274-1","1"
"s_008um_00573_00142-1","0"
"s_008um_00643_00211-1","1"
"s_008um_00618_00251-1","2"
"s_008um_00513_00251-1","2"
"s_008um_00586_00264-1","0"
"s_008um_00638_00221-1","1"
"s_008um_00569_00170-1","2"
"s_008um_00650_00259-1","1"
"s_008um_00523_00138-1","0"
"s_008um_00614_00231-1","2"
"s_008um_00515_00194-1","0"
"s_008um_00521_00167-1","2"
"s_008um_00600_00254-1","0"
"s_008um_00615_00191-1","2"
"s_008um_00513_00255-1","0"
"s_008um_00570_00189-1","2"
"s_008um_00632_00225-1","0"
"s_008um_00522_00164-1","1"
"s_008um_00635_00214-1","0"
"s_008um_00593_00200-1","2"
"s_008um_00528_00138-1","1"
"s_008um_00544_00195-1","0"
"s_008um_00613_00221-1","0"
"s_008um_00581_00259-1","0"
"s_008um_00561_00200-1","1"
"s_008um_00598_00277-1","0"
"s_008um_00584_00226-1","0"
"s_008um_00583_00188-1","1"
"s_008um_00576_00243-1","0"
"s_008um_00596_00234-1","1"
"s_008um_00522_00186-1","0"
"s_008um_00534_00249-1","0"
"s_008um_00568_00201-1","2"
"s_008um_00595_00176-1","0"
"s_008um_00636_00270-1","0"
"s_008um_00557_00254-1","1"
"s_008um_00558_00143-1","0"
"s_008um_00556_00268-1","0"
"s_008um_00531_00141-1","0"
"s_008um_00625_00161-1","1"
"s_008um_00637_00260-1","0"
"s_008um_00547_00142-1","2"
"s_008um_00627_00147-1","2"
"s_008um_00584_00176-1","1"
"s_008um_00543_00198-1","0"
"s_008um_00529_00186-1","0"
"s_008um_00587_00188-1","2"
"s_008um_00555_00216-1","0"
"s_008um_00609_00214-1","0"
"s_008um_00589_00252-1","0"
"s_008um_00517_00180-1","0"
"s_008um_00566_00163-1","0"
"s_008um_00625_00266-1","2"
"s_008um_00628_00265-1","1"
"s_008um_00569_00193-1","1"
"s_008um_00629_00240-1","0"
"s_008um_00519_00169-1","1"
"s_008um_00639_00219-1","1"
"s_008um_00547_00137-1","1"
"s_008um_00565_00173-1","2"
"s_008um_00647_00139-1","2"
"s_008um_00607_00162-1","0"
"s_008um_00620_00258-1","2"
"s_008um_00654_00219-1","1"
"s_008um_00567_00223-1","0"
"s_008um_00623_00236-1","0"
"s_008um_00616_00268-1","2"
"s_008um_00578_00148-1","0"
"s_008um_00553_00269-1","0"
"s_008um_00555_00158-1","0"
"s_008um_00624_00185-1","0"
"s_008um_00588_00254-1","0"
"s_008um_00596_00158-1","0"
"s_008um_00595_00246-1","0"
"s_008um_00653_00186-1","1"
"s_008um_00622_00192-1","0"
"s_008um_00553_00163-1","0"
"s_008um_00569_00178-1","0"
"s_008um_00571_00238-1","0"
"s_008um_00609_00188-1","2"
"s_008um_00643_00268-1","2"
"s_008um_00545_00274-1","2"
"s_008um_00552_00269-1","0"
"s_008um_00528_00190-1","2"
"s_008um_00522_00268-1","0"
"s_008um_00617_00184-1","0"
"s_008um_00539_00136-1","2"
"s_008um_00615_00180-1","0"
"s_008um_00574_00147-1","0"
"s_008um_00588_00154-1","0"
"s_008um_00628_00263-1","1"
"s_008um_00590_00253-1","0"
"s_008um_00617_00201-1","2"
"s_008um_00552_00260-1","1"
"s_008um_00589_00157-1","2"
"s_008um_00591_00252-1","2"
"s_008um_00619_00173-1","0"
"s_008um_00578_00203-1","0"
"s_008um_00530_00198-1","0"
"s_008um_00630_00186-1","0"
"s_008um_00571_00250-1","0"
"s_008um_00536_00275-1","0"
"s_008um_00577_00220-1","2"
"s_008um_00620_00240-1","0"
"s_008um_00605_00203-1","2"
"s_008um_00542_00236-1","0"
"s_008um_00581_00235-1","0"
"s_008um_00558_00195-1","2"
"s_008um_00584_00155-1","0"
"s_008um_00643_00193-1","2"
"s_008um_00571_00197-1","2"
"s_008um_00553_00147-1","0"
"s_008um_00537_00222-1","0"
"s_008um_00634_00213-1","0"
"s_008um_00603_00146-1","0"
"s_008um_00634_00278-1","0"
"s_008um_00562_00180-1","2"
"s_008um_00629_00219-1","0"
"s_008um_00548_00204-1","0"
"s_008um_00571_00223-1","0"
"s_008um_00529_00227-1","0"
"s_008um_00644_00215-1","1"
"s_008um_00615_00173-1","0"
"s_008um_00572_00211-1","2"
"s_008um_00524_00159-1","2"
"s_008um_00515_00158-1","1"
"s_008um_00523_00201-1","0"
"s_008um_00547_00221-1","0"
"s_008um_00600_00181-1","2"
"s_008um_00536_00161-1","1"
"s_008um_00537_00180-1","1"
"s_008um_00544_00198-1","0"
"s_008um_00519_00196-1","0"
"s_008um_00635_00146-1","1"
"s_008um_00514_00252-1","2"
"s_008um_00605_00169-1","0"
"s_008um_00619_00209-1","0"
"s_008um_00548_00175-1","0"
"s_008um_00620_00276-1","2"
"s_008um_00645_00262-1","0"
"s_008um_00595_00219-1","0"
"s_008um_00603_00236-1","0"
"s_008um_00608_00262-1","2"
"s_008um_00568_00258-1","0"
"s_008um_00632_00223-1","2"
"s_008um_00643_00201-1","1"
"s_008um_00640_00198-1","0"
"s_008um_00625_00239-1","0"
"s_008um_00592_00269-1","0"
"s_008um_00589_00221-1","0"
"s_008um_00556_00254-1","1"
"s_008um_00533_00139-1","1"
"s_008um_00516_00142-1","2"
"s_008um_00589_00160-1","0"
"s_008um_00560_00144-1","0"
"s_008um_00576_00251-1","2"
"s_008um_00521_00185-1","0"
"s_008um_00620_00163-1","1"
"s_008um_00616_00199-1","1"
"s_008um_00610_00260-1","1"
"s_008um_00537_00226-1","0"
"s_008um_00625_00139-1","1"
"s_008um_00592_00195-1","1"
"s_008um_00613_00179-1","0"
"s_008um_00651_00203-1","1"
"s_008um_00613_00148-1","1"
"s_008um_00538_00262-1","1"
"s_008um_00593_00146-1","0"
"s_008um_00566_00224-1","0"
"s_008um_00531_00241-1","0"
"s_008um_00626_00216-1","0"
"s_008um_00614_00228-1","2"
"s_008um_00543_00160-1","1"
"s_008um_00613_00236-1","0"
"s_008um_00531_00202-1","0"
"s_008um_00605_00231-1","1"
"s_008um_00573_00160-1","0"
"s_008um_00608_00169-1","0"
"s_008um_00603_00258-1","0"
"s_008um_00621_00162-1","1"
"s_008um_00545_00256-1","1"
"s_008um_00560_00203-1","2"
"s_008um_00575_00151-1","0"
"s_008um_00642_00241-1","1"
"s_008um_00600_00200-1","2"
"s_008um_00601_00251-1","0"
"s_008um_00571_00171-1","1"
"s_008um_00644_00200-1","1"
"s_008um_00526_00218-1","0"
"s_008um_00553_00236-1","1"
"s_008um_00627_00234-1","0"
"s_008um_00593_00262-1","0"
"s_008um_00585_00251-1","0"
"s_008um_00546_00212-1","0"
"s_008um_00622_00164-1","1"
"s_008um_00530_00271-1","1"
"s_008um_00587_00174-1","0"
"s_008um_00520_00272-1","0"
"s_008um_00545_00191-1","0"
"s_008um_00628_00240-1","0"
"s_008um_00583_00182-1","1"
"s_008um_00575_00193-1","1"
"s_008um_00598_00205-1","2"
"s_008um_00558_00142-1","1"
"s_008um_00534_00199-1","1"
"s_008um_00534_00165-1","1"
"s_008um_00546_00266-1","1"
"s_008um_00613_00149-1","2"
"s_008um_00542_00137-1","1"
"s_008um_00531_00275-1","1"
"s_008um_00632_00139-1","1"
"s_008um_00557_00228-1","0"
"s_008um_00544_00271-1","0"
"s_008um_00577_00158-1","0"
"s_008um_00614_00163-1","0"
"s_008um_00629_00152-1","2"
"s_008um_00606_00141-1","1"
"s_008um_00517_00198-1","0"
"s_008um_00604_00238-1","0"
"s_008um_00579_00245-1","0"
"s_008um_00602_00182-1","2"
"s_008um_00623_00248-1","0"
"s_008um_00650_00232-1","1"
"s_008um_00597_00190-1","0"
"s_008um_00518_00212-1","1"
"s_008um_00560_00150-1","0"
"s_008um_00581_00267-1","0"
"s_008um_00562_00169-1","0"
"s_008um_00588_00255-1","2"
"s_008um_00568_00189-1","2"
"s_008um_00645_00227-1","1"
"s_008um_00619_00157-1","1"
"s_008um_00543_00259-1","2"
"s_008um_00633_00182-1","0"
"s_008um_00569_00157-1","0"
"s_008um_00540_00223-1","1"
"s_008um_00585_00205-1","2"
"s_008um_00607_00188-1","2"
"s_008um_00605_00149-1","0"
"s_008um_00609_00269-1","2"
"s_008um_00573_00148-1","0"
"s_008um_00528_00249-1","0"
"s_008um_00593_00209-1","1"
"s_008um_00530_00208-1","1"
"s_008um_00635_00203-1","0"
"s_008um_00606_00145-1","0"
"s_008um_00589_00200-1","2"
"s_008um_00538_00159-1","2"
"s_008um_00539_00160-1","1"
"s_008um_00596_00237-1","0"
"s_008um_00633_00162-1","1"
"s_008um_00645_00144-1","0"
"s_008um_00618_00216-1","0"
"s_008um_00532_00218-1","0"
"s_008um_00574_00254-1","0"
"s_008um_00628_00160-1","2"
"s_008um_00533_00270-1","2"
"s_008um_00574_00192-1","1"
"s_008um_00531_00242-1","0"
"s_008um_00574_00176-1","2"
"s_008um_00544_00199-1","0"
"s_008um_00635_00144-1","1"
"s_008um_00544_00196-1","0"
"s_008um_00618_00196-1","2"
"s_008um_00518_00206-1","0"
"s_008um_00622_00181-1","0"
"s_008um_00541_00209-1","0"
"s_008um_00562_00259-1","0"
"s_008um_00588_00195-1","1"
"s_008um_00595_00252-1","0"
"s_008um_00550_00274-1","0"
"s_008um_00644_00172-1","1"
"s_008um_00592_00171-1","1"
"s_008um_00601_00274-1","0"
"s_008um_00556_00199-1","0"
"s_008um_00524_00215-1","0"
"s_008um_00603_00266-1","2"
"s_008um_00590_00140-1","0"
"s_008um_00595_00198-1","2"
"s_008um_00581_00236-1","0"
"s_008um_00587_00193-1","2"
"s_008um_00636_00277-1","2"
"s_008um_00630_00223-1","0"
"s_008um_00549_00227-1","0"
"s_008um_00580_00201-1","1"
"s_008um_00637_00229-1","1"
"s_008um_00636_00255-1","0"
"s_008um_00612_00263-1","2"
"s_008um_00633_00239-1","0"
"s_008um_00624_00163-1","1"
"s_008um_00517_00174-1","0"
"s_008um_00541_00211-1","1"
"s_008um_00530_00259-1","0"
"s_008um_00579_00267-1","0"
"s_008um_00542_00162-1","1"
"s_008um_00569_00155-1","0"
"s_008um_00565_00250-1","0"
"s_008um_00521_00212-1","1"
"s_008um_00653_00165-1","2"
"s_008um_00646_00169-1","1"
"s_008um_00633_00275-1","0"
"s_008um_00623_00180-1","0"
"s_008um_00514_00261-1","0"
"s_008um_00566_00168-1","1"
"s_008um_00542_00187-1","1"
"s_008um_00588_00161-1","0"
"s_008um_00589_00227-1","0"
"s_008um_00528_00197-1","0"
"s_008um_00617_00272-1","2"
"s_008um_00618_00183-1","0"
"s_008um_00621_00143-1","1"
"s_008um_00584_00219-1","2"
"s_008um_00536_00178-1","1"
"s_008um_00589_00154-1","0"
"s_008um_00535_00145-1","1"
"s_008um_00641_00207-1","0"
"s_008um_00637_00191-1","0"
"s_008um_00650_00138-1","1"
"s_008um_00537_00239-1","0"
"s_008um_00578_00170-1","1"
"s_008um_00542_00158-1","2"
"s_008um_00643_00264-1","0"
"s_008um_00646_00216-1","1"
"s_008um_00608_00186-1","2"
"s_008um_00575_00177-1","0"
"s_008um_00584_00251-1","0"
"s_008um_00540_00229-1","0"
"s_008um_00520_00265-1","0"
"s_008um_00585_00269-1","0"
"s_008um_00612_00217-1","0"
"s_008um_00561_00256-1","0"
"s_008um_00646_00277-1","1"
"s_008um_00549_00197-1","0"
"s_008um_00540_00243-1","0"
"s_008um_00564_00257-1","0"
"s_008um_00578_00204-1","2"
"s_008um_00608_00246-1","0"
"s_008um_00518_00210-1","1"
"s_008um_00578_00219-1","2"
"s_008um_00567_00204-1","1"
"s_008um_00581_00227-1","0"
"s_008um_00580_00256-1","0"
"s_008um_00596_00205-1","2"
"s_008um_00551_00232-1","0"
"s_008um_00649_00220-1","1"
"s_008um_00520_00162-1","1"
"s_008um_00628_00178-1","0"
"s_008um_00617_00194-1","2"
"s_008um_00534_00179-1","1"
"s_008um_00551_00208-1","2"
"s_008um_00563_00162-1","0"
"s_008um_00557_00212-1","0"
"s_008um_00629_00277-1","2"
"s_008um_00609_00157-1","0"
"s_008um_00517_00247-1","2"
"s_008um_00616_00246-1","0"
"s_008um_00568_00223-1","0"
"s_008um_00546_00226-1","1"
"s_008um_00613_00137-1","1"
"s_008um_00615_00235-1","0"
"s_008um_00518_00141-1","2"
"s_008um_00514_00225-1","0"
"s_008um_00606_00204-1","1"
"s_008um_00538_00256-1","0"
"s_008um_00634_00254-1","0"
"s_008um_00531_00193-1","0"
"s_008um_00629_00264-1","2"
"s_008um_00597_00227-1","0"
"s_008um_00618_00225-1","0"
"s_008um_00582_00256-1","0"
"s_008um_00513_00252-1","2"
"s_008um_00610_00215-1","0"
"s_008um_00545_00247-1","1"
"s_008um_00518_00138-1","0"
"s_008um_00644_00237-1","2"
"s_008um_00614_00164-1","0"
"s_008um_00620_00211-1","0"
"s_008um_00589_00210-1","2"
"s_008um_00540_00154-1","1"
"s_008um_00575_00261-1","0"
"s_008um_00608_00180-1","2"
"s_008um_00598_00256-1","0"
"s_008um_00533_00147-1","1"
"s_008um_00546_00244-1","1"
"s_008um_00615_00239-1","0"
"s_008um_00556_00191-1","0"
"s_008um_00558_00264-1","1"
"s_008um_00540_00249-1","0"
"s_008um_00639_00278-1","0"
"s_008um_00522_00177-1","0"
